LotArea,Neighborhood,OverallQual,OverallCond,YearBuilt,TotalBsmtSF,GrLivArea,KitchenQual,SalePrice
-0.10880444216566247,0.6316845952345959,0.7758738741750699,-0.8055348967205702,0.962200586313335,-0.4855037616163471,0.5092667725815874,0.9034934085230125,12.24769911637256
0.1304019976056754,0.9974906207715178,0.14916451929266383,1.9143075722864724,0.0021976355170030496,0.6397197671356276,-0.6190622696725289,-0.9584901694349094,12.109016442313738
0.4252422421500711,0.6316845952345959,0.7758738741750699,-0.8055348967205702,0.907170234779443,-0.21603939894909732,0.6255609940602354,0.9034934085230125,12.317171167298682
0.12064969815814108,0.7628711725459493,0.7758738741750699,-0.8055348967205702,0.0,-1.1031701241372334,0.5204796410368628,0.9034934085230125,11.849404844423074
0.8617195382697095,1.5094884709911776,1.17094220617332,-0.8055348967205702,0.878962388565825,0.41326529619510427,1.1089446362452662,0.9034934085230125,12.429220196836383
0.8429954968367733,-0.04725916778760058,-1.4941685194303485,-0.8055348967205702,0.6669800762051805,-0.8145064297324983,-0.25610842342580736,-0.9584901694349094,11.870606902224587
0.2221153337269774,0.8938878680623715,1.17094220617332,-0.8055348967205702,0.9890527643228323,1.2107997542701834,0.4832224124840347,0.9034934085230125,12.634606283893019
0.27629790973365437,0.5253728108851651,0.7758738741750699,0.7117252521048688,-0.1483493027262908,0.32872019901186494,1.0004139421496399,-0.9584901694349094,12.206077645517674
-0.7236919100177658,-1.5244233990627492,0.7758738741750699,-0.8055348967205702,0.0,-0.10214440967699771,0.6079571266548244,-0.9584901694349094,11.774527900858468
-0.3546462026783059,-2.2380023807757894,-1.4941685194303485,0.7117252521048688,0.0,0.022712069567966092,-1.941292201291227,-0.9584901694349094,11.678448377988165
0.4169957756638269,-0.7687023417575616,-1.4941685194303485,-0.8055348967205702,-0.6318808398726397,0.16221574872192984,-2.5846699672360396,-0.9584901694349094,11.771443882099637
0.5327954273585024,1.4301213700071174,1.4601212753979393,-0.8055348967205702,1.0154815539979878,0.4758043755106095,1.2239168092109585,1.7504313714017297,12.75130259456002
0.6874237161880845,-0.7687023417575616,-1.4941685194303485,0.7117252521048688,-0.8564601083691397,-0.24640579033125107,0.0,-0.9584901694349094,11.87757552297847
0.3239913868406734,0.6316845952345959,0.7758738741750699,-0.8055348967205702,1.041500099797736,0.9871010039307404,0.09588933143004176,0.9034934085230125,12.540761149388421
0.3700886408679946,-0.35777758112073854,0.14916451929266383,-0.8055348967205702,-1.0248551103137884,0.6238262355538833,-0.6580727010536753,-0.9584901694349094,11.964007453736912
-0.7236919100177658,-2.2380023807757894,0.7758738741750699,1.9143075722864724,0.0,-0.605845203583149,0.0,-0.9584901694349094,11.790564777297387
0.4237607229418105,-0.35777758112073854,0.14916451929266383,1.4348319416920108,-0.3137637821641518,0.061437217118222726,-4.06940793918453,-0.9584901694349094,11.91170829631447
0.3480504859389078,-0.7687023417575616,0.0,-0.8055348967205702,-0.4973073833563233,0.0,-0.4825145088444122,-0.9584901694349094,11.407576060361786
0.7876100082628831,0.4930802905632925,-1.4941685194303485,-0.8055348967205702,0.9890527643228323,0.3447780684490373,-1.5300440747159,0.9034934085230125,11.976665770490767
-0.31914792298208206,-0.35777758112073854,-1.4941685194303485,0.7117252521048688,-1.212076339911378,0.1323665428388559,-0.3300898420038338,-0.9584901694349094,11.842236406331555
0.8559298881015465,1.4301213700071174,1.17094220617332,-0.8055348967205702,1.0154815539979878,0.44079236142381484,1.26822921334078,0.9034934085230125,12.692506186542177
-0.3472340433852522,-4.709711793425931e-17,0.7758738741750699,1.4348319416920108,0.0,-3.385275247003377,-1.587587731996176,0.9034934085230125,11.845109950883979
0.15780785158386243,0.6316845952345959,1.17094220617332,-0.8055348967205702,0.9349112334765528,1.3030891182080688,0.6385905661139946,0.9034934085230125,12.345838935721968
-1.4552710725293543,-4.709711793425931e-17,-1.4941685194303485,1.4348319416920108,0.0021976355170030496,0.16221574872192984,-2.193728978316329,-0.9584901694349094,11.774527900858468
-0.15484827267331944,-0.7687023417575616,-1.4941685194303485,1.9143075722864724,-0.4338666803347488,0.21454218058350047,-2.193728978316329,0.9034934085230125,11.944714374881176
0.8578618855031473,1.4301213700071174,1.17094220617332,-0.8055348967205702,1.067120943404226,1.0762666249045705,0.31712261381867013,0.9034934085230125,12.454107814022272
-0.4119152457187576,-0.35777758112073854,-1.4941685194303485,1.4348319416920108,-2.1067428470913105,-0.2935457914833694,0.0,0.9034934085230125,11.811554895830454
0.4623645765741422,1.4301213700071174,1.17094220617332,-0.8055348967205702,1.067120943404226,1.2296638809864051,0.4995686124128137,0.9034934085230125,12.631343648903034
1.108358814222051,-0.35777758112073854,-1.4941685194303485,0.7117252521048688,-1.3141614663004197,0.9741399633483275,0.31712261381867013,-0.9584901694349094,12.242891437918386
-0.660420024192968,-2.2380023807757894,0.0,0.7117252521048688,0.0,0.0,0.0,0.0,11.134603622683905
-0.09770038217362066,-4.709711793425931e-17,0.0,4.004993982898361e-17,0.0,-2.8123164354798353,-0.40556867919449185,-0.9584901694349094,10.596659732783579
-0.08798634703410227,-0.7687023417575616,-1.4941685194303485,0.7117252521048688,-0.5632439517960497,0.5784648094994013,-0.773879116611827,0.9034934085230125,11.914054519303125
0.39185462215288175,0.6316845952345959,1.17094220617332,-0.8055348967205702,1.067120943404226,0.5895191088287928,-0.7450117710445437,0.9034934085230125,12.100161978566867
0.3064772665809306,-0.35777758112073854,-1.4941685194303485,-0.8055348967205702,-1.115853157541615,0.8560606519148793,0.49305777939228024,0.9034934085230125,12.016732516077072
-0.38226742003890746,1.4301213700071174,1.4601212753979393,-0.8055348967205702,1.0154815539979878,1.0702972570312006,0.24054908664659516,1.7504313714017297,12.533579815765737
0.7501057160779779,1.4301213700071174,1.17094220617332,-0.8055348967205702,0.9890527643228323,0.3515906310676936,1.3300895601136573,0.9034934085230125,12.6410997921206
0.35970183510836445,0.6316845952345959,-1.4941685194303485,-0.8055348967205702,0.69895458207809,0.3053763486882686,-1.7011343521875368,-0.9584901694349094,11.884495917930655
-0.09063032393222166,-0.35777758112073854,-1.4941685194303485,0.7117252521048688,-1.6640363645086995,0.6994826166408288,-0.47873219851764753,-0.9584901694349094,11.938199736300925
-0.23054280043908662,-0.35777758112073854,-1.4941685194303485,1.4348319416920108,-1.7990177770913593,0.20684632339421596,-2.2446026218894515,0.9034934085230125,11.599112335481124
-0.7491379949501681,-1.5252207228579968,0.0,-0.8055348967205702,-1.5391193048445093,0.0,-1.2199589498082062,0.0,11.314486721293981
-0.06306443681079504,-0.35777758112073854,0.14916451929266383,-0.8055348967205702,-0.6318808398726397,0.2839455950350202,-0.3810151870971509,-0.9584901694349094,11.982935344196433
1.172398498140378,1.0224235557619807,-1.4941685194303485,0.7117252521048688,-1.115853157541615,0.7843497181971021,-0.36721475217174127,-0.9584901694349094,12.04355959836804
0.046754956847106094,0.4930802905632925,-1.4941685194303485,1.4348319416920108,0.3084077015382508,-0.5642881141375989,0.0,0.9034934085230125,11.87757552297847
0.05082947236608178,0.6316845952345959,-1.4941685194303485,0.7117252521048688,-0.0464976353208614,-0.1505646437418826,0.0,-0.9584901694349094,11.777218637129327
-0.22506089779602442,-0.35777758112073854,-1.4941685194303485,0.7117252521048688,-1.115853157541615,0.42393229105688435,-1.234367034316376,-0.9584901694349094,11.856522261533737
-0.29471780791193236,1.4301213700071174,1.4601212753979393,-0.8055348967205702,1.0154815539979878,1.2784779872488388,0.5749718545192699,1.7504313714017297,12.675766851909591
0.6665983627986807,-0.04725916778760058,0.7758738741750699,-0.8055348967205702,0.962200586313335,0.9070015518594663,1.0609596239963361,0.9034934085230125,12.387089184491993
0.3997185250057271,0.8938878680623715,1.17094220617332,-0.8055348967205702,1.041500099797736,1.1786409323351923,0.4189145854670587,0.9034934085230125,12.428019481065613
-1.3476652077305442,-1.5244233990627492,0.0,-0.8055348967205702,0.0,-1.2809621111032008,-0.004961361047428889,-0.9584901694349094,11.635151947212842
-0.2740439035372696,-0.7687023417575616,-1.4941685194303485,1.4348319416920108,-0.5632439517960497,-0.0920336908490785,0.0,-0.9584901694349094,11.751950239425476
0.8107669674427588,0.5723756793385851,0.14916451929266383,0.7117252521048688,0.7913737073827404,-0.8273128928573547,0.03933937075550417,-0.9584901694349094,12.083910661257521
-0.686198655402371,-2.2380023807757894,0.14916451929266383,0.7117252521048688,0.0,-0.6938563107977798,-1.0597389082310293,-0.9584901694349094,11.648338835562747
-0.10391003452289971,-4.709711793425931e-17,-1.4941685194303485,-0.8055348967205702,-0.7782090655225056,-0.6938563107977798,0.0,-0.9584901694349094,11.608244735642321
3.131242021271958,0.9974906207715178,1.4601212753979393,-0.8055348967205702,0.22647496549811685,1.3646724352065944,0.704350793897576,0.9034934085230125,12.861001210669146
-0.42946523467292347,-0.35777758112073854,-1.4941685194303485,-0.8055348967205702,-1.5391193048445093,0.0,-0.26235733158463664,-0.9584901694349094,11.775297421715827
0.23883838760228585,-0.35777758112073854,0.14916451929266383,-0.8055348967205702,-0.7034487011742998,0.8944804170312181,-0.07475994018322533,-0.9584901694349094,12.103491596905931
-2.4413117026382443,0.8938878680623715,1.17094220617332,-0.8055348967205702,0.8502717125289901,-0.04279667113879274,0.5550298282215828,0.9034934085230125,12.058158312538197
0.48906738655532955,0.6316845952345959,0.7758738741750699,-0.8055348967205702,0.9890527643228323,-0.46663857631343403,0.5252521359365924,0.9034934085230125,12.188422799337028
0.7858676135002124,1.4044981315182288,1.6883389254064232,-0.8055348967205702,1.041500099797736,0.8732978867614426,1.6668110519628383,0.9034934085230125,12.991755706536901
-0.4119152457187576,0.6316845952345959,-1.4941685194303485,1.4348319416920108,-0.20169407422252636,-0.9212770787562237,0.0,-0.9584901694349094,11.735276702486741
0.7021095579980122,0.4930802905632925,0.14916451929266383,-0.8055348967205702,0.9890527643228323,0.44079236142381484,-1.1777794810638174,0.9034934085230125,11.970356641102999
-0.4119152457187576,-4.709711793425931e-17,-1.4941685194303485,1.4348319416920108,0.0,0.0,-1.5584587090632172,0.0,11.522885696764481
-0.6248324635294135,1.4301213700071174,1.17094220617332,-0.8055348967205702,1.041500099797736,0.814785297669535,-0.2314444524577478,0.9034934085230125,12.218500103788143
0.26155395827242256,-1.5244233990627492,0.7758738741750699,0.7117252521048688,0.0,0.0,0.5092667725815874,-0.9584901694349094,11.849404844423074
0.08608531052021545,0.6316845952345959,0.7758738741750699,-0.8055348967205702,0.7913737073827404,0.20684632339421596,0.9398639596110581,0.9034934085230125,12.299112067295642
0.12865056152001247,1.4301213700071174,1.17094220617332,-0.8055348967205702,0.9890527643228323,0.4089700865648496,1.3466158481037807,0.9034934085230125,12.666660207428574
1.468583649137584,-0.35777758112073854,0.7758738741750699,-0.8055348967205702,-0.3137637821641518,1.4575537808065728,1.117546192790875,-0.9584901694349094,12.100717685412471
0.32625549196579245,0.6316845952345959,0.7758738741750699,-0.8055348967205702,0.962200586313335,0.9329871691742424,0.06087033243219922,0.9034934085230125,12.328294703023396
-1.2805674862227072,-1.5244233990627492,0.0,0.7117252521048688,-3.6618063457290426,-1.1797295933830723,0.0,-0.9584901694349094,11.289794413577894
1.0251256238382855,0.7813035389449281,0.7758738741750699,4.004993982898361e-17,-1.7990177770913593,0.7110643350013052,1.1913219414820957,-0.9584901694349094,12.323860125621126
0.7817057074107421,-0.35777758112073854,0.7758738741750699,0.7117252521048688,-0.1483493027262908,1.6704865278458874,1.1326819364831573,-0.9584901694349094,12.404927602627597
-0.3093851294007051,-0.04725916778760058,0.0,0.7117252521048688,0.2679418918016309,-0.5390716837578796,0.0,-0.9584901694349094,11.771443882099637
0.2326087664726637,0.5723756793385851,0.7758738741750699,-0.8055348967205702,0.8210813893277733,-0.605845203583149,0.5220726578699054,-0.9584901694349094,12.128116509451258
0.24340498414162048,-0.35777758112073854,-1.4941685194303485,1.4348319416920108,-1.6640363645086995,0.27912738975865536,-1.8270294231691044,-0.9584901694349094,11.88380602959621
-0.8311109476634092,-1.5244233990627492,0.0,0.7117252521048688,0.0,-0.5642881141375989,0.32658363308471605,-0.9584901694349094,11.58432477200052
-3.6562410658551268,-4.709711793425931e-17,0.0,-0.8055348967205702,-0.1483493027262908,0.0,0.0,-0.9584901694349094,11.418625774449598
-0.10324366716811406,-0.35777758112073854,0.0,1.4348319416920108,-1.4228693592028925,-0.10214440967699771,0.0,-0.9584901694349094,11.818577604251555
-0.06806424344510473,-2.2380023807757894,-1.4941685194303485,-0.8055348967205702,-2.710058625472027,-2.172556232442985,-0.5249558049506119,-0.9584901694349094,11.751950239425476
0.34581422492300234,-0.7687023417575616,0.0,-0.8055348967205702,-0.4338666803347488,1.2942908567368867,0.5990538684618382,-0.9584901694349094,11.824087219587643
0.2866525807971852,-1.5244233990627492,-1.4941685194303485,0.7117252521048688,0.0,0.0,-0.7641765356337911,-0.9584901694349094,11.608244735642321
0.6919554844309249,-0.35777758112073854,0.14916451929266383,0.7117252521048688,-0.4338666803347488,-0.309707407540608,1.0539394706871537,0.9034934085230125,12.173037959397275
-1.3279780859226102,-0.04725916778760058,0.14916451929266383,-0.8055348967205702,0.8210813893277733,0.5950058894458805,-0.33675194881918613,-0.9584901694349094,11.941462360646149
0.24449920890005647,0.8938878680623715,1.17094220617332,-0.8055348967205702,1.067120943404226,1.072688797100462,0.24460150443363296,0.9034934085230125,12.409017571151187
-0.012987150057958202,-0.35777758112073854,-1.4941685194303485,-0.8055348967205702,-1.0248551103137884,0.22725304353170458,-2.113609126116055,-0.9584901694349094,11.748005492256807
-0.09107137263321947,0.5723756793385851,0.7758738741750699,-0.8055348967205702,0.7303305565480216,0.0,0.0489581157140224,-0.9584901694349094,12.034696963475044
1.0788547499132524,1.5094884709911776,1.17094220617332,-0.8055348967205702,0.6011409645934006,0.68441490077158,1.3020108826643155,0.9034934085230125,12.468440756144114
0.5307818389531714,0.5723756793385851,0.14916451929266383,-0.8055348967205702,1.0154815539979878,-1.9428778271262934,0.23851755032265198,0.9034934085230125,12.066816325306588
-1.590928313629896,0.8938878680623715,0.14916451929266383,-0.8055348967205702,1.1172168920009253,0.0,-0.7935314814562983,0.9034934085230125,12.010671928196443
-0.10435441943950642,-4.709711793425931e-17,0.0,4.004993982898361e-17,0.0,0.08748863529937656,0.1672363843406317,0.0,11.350418300109132
-0.1955624800282378,0.6316845952345959,0.0,-0.8055348967205702,0.69895458207809,0.019677398167970823,0.0,-0.9584901694349094,11.724813914587886
-0.4119152457187576,-0.35777758112073854,0.0,-0.8055348967205702,-2.2847613388142007,0.0,-2.5846699672360396,-0.9584901694349094,11.60733523953139
-0.09770038217362066,-0.35777758112073854,-1.4941685194303485,4.004993982898361e-17,-0.9385438340652401,0.5913510033332795,-0.7402697038186218,-0.9584901694349094,11.498836682527127
0.7421507561173564,0.7628711725459493,-1.4941685194303485,1.4348319416920108,0.0,-0.39418363592834815,0.0,-0.9584901694349094,12.004574385508691
-0.4119152457187576,-1.5244233990627492,0.14916451929266383,0.7117252521048688,0.0,0.5522421011143798,1.1948902432896735,-0.9584901694349094,11.804855999911272
0.0784894751342109,0.6316845952345959,0.14916451929266383,-0.8055348967205702,0.7913737073827404,-0.648992420325145,0.6255609940602354,0.9034934085230125,12.229549885708273
0.16220699825203677,0.5723756793385851,0.14916451929266383,1.9143075722864724,0.6669800762051805,-2.0143631453535797,0.03933937075550417,-0.9584901694349094,12.128116509451258
0.25504183680055303,0.6316845952345959,0.7758738741750699,-0.8055348967205702,0.8502717125289901,1.1021628436906794,0.2940959068856433,0.9034934085230125,12.273735966890268
0.37025840742544514,-1.5252207228579968,0.0,-0.8055348967205702,-0.6318808398726397,-0.07538135581865642,0.0,-0.9584901694349094,11.459007676978688
0.31927970042703385,-1.5252207228579968,-1.4941685194303485,-0.8055348967205702,0.0,0.0,0.0,-0.9584901694349094,11.326607934898927
0.07508071062309404,-0.35777758112073854,0.0,-0.8055348967205702,-1.115853157541615,-0.10893560135529474,-0.788587052354217,-0.9584901694349094,11.767187766223199
0.31543121341118946,0.5253728108851651,0.14916451929266383,1.4348319416920108,0.04951810957024222,1.127477743914403,0.33596802380100893,0.9034934085230125,12.230770136157428
0.05204999243443466,0.4930802905632925,0.14916451929266383,-0.8055348967205702,0.38652151637490123,-1.2338181430740933,0.5441479333911706,0.9034934085230125,12.08954444723597
-0.4607406227605762,0.4930802905632925,-1.4941685194303485,-0.8055348967205702,0.14033061991917586,0.0,0.1865357877250019,-0.9584901694349094,11.68658461118553
0.2798753621965103,0.6316845952345959,0.7758738741750699,-0.8055348967205702,1.1172168920009253,0.5747558325318816,-0.7836636333373447,0.9034934085230125,12.200562492481511
-0.2701333648767033,-4.709711793425931e-17,0.7758738741750699,4.004993982898361e-17,0.0,0.16221574872192984,0.6712375484256471,-0.9584901694349094,12.040614105490253
0.08608531052021545,0.8938878680623715,1.17094220617332,-0.8055348967205702,0.962200586313335,0.196502800268878,0.892280083190601,0.9034934085230125,12.429220196836383
